# Acquisizione Analog Discovery 2 - Lunga durata
# time	ch1	ch2
-8.192000000000000670e-02	-7.430213540508471062e-03	-3.832452295964670387e-03
-8.191000000000001058e-02	-8.446131942767533263e-03	-5.526787873003808152e-03
-8.190000000000000058e-02	-7.430213540508471062e-03	-6.882256334635118017e-03
-8.189000000000000445e-02	-8.107492475347845284e-03	-5.865654988411636052e-03
-8.188000000000000833e-02	-6.752934605669095973e-03	-4.510186526780325320e-03
-8.187000000000001221e-02	-7.430213540508471062e-03	-6.882256334635118017e-03
-8.186000000000000221e-02	-8.784771410187219506e-03	-3.493585180556842487e-03
-8.185000000000000608e-02	-8.107492475347845284e-03	-5.865654988411636052e-03
-8.184000000000000996e-02	-7.430213540508471062e-03	-6.204522103819463084e-03
-8.182999999999999996e-02	-7.430213540508471062e-03	-5.187920757595980252e-03
-8.182000000000000384e-02	-8.107492475347845284e-03	-4.171319411372498287e-03
-8.181000000000000771e-02	-5.737016203410033773e-03	-6.204522103819463084e-03
-8.180000000000001159e-02	-7.768853007928158173e-03	-6.882256334635118017e-03
-8.179000000000000159e-02	-6.752934605669095973e-03	-4.510186526780325320e-03
-8.178000000000000547e-02	-6.414295138249408862e-03	-6.543389219227290984e-03
-8.177000000000000934e-02	-8.784771410187219506e-03	-6.204522103819463084e-03
-8.176000000000001322e-02	-5.737016203410033773e-03	-5.187920757595980252e-03
-8.175000000000000322e-02	-8.107492475347845284e-03	-5.865654988411636052e-03
-8.174000000000000710e-02	-6.075655670829720884e-03	-4.171319411372498287e-03
-8.173000000000001097e-02	-5.398376735990346661e-03	-4.171319411372498287e-03
-8.172000000000000097e-02	-8.784771410187219506e-03	-4.849053642188153219e-03
-8.171000000000000485e-02	-7.430213540508471062e-03	-5.187920757595980252e-03
-8.170000000000000873e-02	-8.446131942767533263e-03	-5.865654988411636052e-03
-8.169000000000001260e-02	-7.091574073088783084e-03	-5.526787873003808152e-03
-8.168000000000000260e-02	-9.462050345026595463e-03	-3.493585180556842487e-03
-8.167000000000000648e-02	-7.091574073088783084e-03	-5.187920757595980252e-03
-8.166000000000001036e-02	-7.768853007928158173e-03	-4.510186526780325320e-03
-8.165000000000000036e-02	-6.414295138249408862e-03	-5.187920757595980252e-03
-8.164000000000000423e-02	-8.446131942767533263e-03	-3.832452295964670387e-03
-8.163000000000000811e-02	-1.013932927986596969e-02	-4.849053642188153219e-03
-8.162000000000001199e-02	-9.462050345026595463e-03	-5.865654988411636052e-03
-8.161000000000000199e-02	-1.013932927986596969e-02	-4.171319411372498287e-03
-8.160000000000000586e-02	-6.752934605669095973e-03	-6.543389219227290984e-03
