# Acquisizione Analog Discovery 2 - Lunga durata
# time	ch1	ch2
-2.500198399999999932e-01	-3.179626051643618112e-01	-8.154191936977117638e-01
-2.499893199999999871e-01	9.028326748836111859e-01	4.055190231166910797e-01
-2.499587999999999810e-01	9.969744468262843329e-01	5.000629483154749311e-01
-2.499282800000000027e-01	-6.623589435301838746e-01	-1.157674980259617570e+00
-2.498977599999999966e-01	5.658864048010222580e-01	6.970171174753390930e-02
-2.498672399999999905e-01	9.959585284240252134e-01	4.997240812000671162e-01
-2.498367199999999844e-01	-1.003707526689228802e+00	-1.485020613743579077e+00
-2.498062000000000060e-01	2.326651688600498702e-01	-2.664544667370310482e-01
-2.497756799999999999e-01	9.973130862937039653e-01	5.014184167771061906e-01
-2.497451599999999938e-01	9.962971678914449569e-01	4.983686127384358011e-01
-2.497146399999999877e-01	-1.093606932338343773e-01	-6.066770506064900204e-01
-2.496841199999999816e-01	1.000022202033061580e+00	5.024350181233296908e-01
-2.496536000000000033e-01	9.969744468262843329e-01	4.983686127384358011e-01
-2.496230799999999972e-01	-4.466456027838430209e-01	-9.516437740916584564e-01
-2.495925599999999911e-01	7.721178404596118483e-01	2.767495192617165922e-01
-2.495620399999999850e-01	9.990062836308024607e-01	5.000629483154749311e-01
-2.495315200000000067e-01	-7.947669752912815966e-01	-1.290849756614893762e+00
-2.495010000000000006e-01	4.348329309096032325e-01	-5.872892499203273553e-02
-2.494704799999999945e-01	9.949426100217662050e-01	4.993852140846593013e-01
-2.494399599999999884e-01	9.959585284240252134e-01	4.970131442768044860e-01
-2.494094399999999823e-01	9.754802135959461662e-02	-3.996292430923072403e-01
-2.493789200000000039e-01	9.996835625656417257e-01	5.017572838925140610e-01
-2.493483999999999978e-01	9.969744468262843329e-01	4.990463469692514864e-01
-2.493178799999999917e-01	-2.414300855275124669e-01	-7.408684283079897126e-01
-2.492873599999999856e-01	9.847834259991755657e-01	4.844750610067148910e-01
-2.492568399999999795e-01	9.993449230982220932e-01	4.993852140846593013e-01
-2.492263200000000012e-01	-5.854877844259148700e-01	-1.080413277946632888e+00
